timestamp_utc,label,gpu_power_w,gpu_util_pct,throughput_samples_per_s,perf_per_w,iterations,measurement_mode
2026-04-06T14:56:31Z,treatment,40.29,25,12.6117,0.313023,30,subprocess
2026-04-06T14:56:59Z,baseline,40.25,26,12.3243,0.306193,30,subprocess
2026-04-06T14:57:01Z,treatment,40.44,24,12.3458,0.305287,30,subprocess
2026-04-06T14:57:29Z,baseline,40.24,25,12.3480,0.306860,30,subprocess
2026-04-06T14:57:32Z,treatment,40.89,26,11.5158,0.281629,30,subprocess
2026-04-06T14:58:00Z,baseline,46.17,31,10.6202,0.230024,30,subprocess
2026-04-06T14:58:03Z,treatment,42.55,24,11.6882,0.274694,30,subprocess
2026-04-06T14:58:31Z,baseline,40.42,25,12.5185,0.309711,30,subprocess
2026-04-06T14:58:33Z,treatment,40.29,26,12.5280,0.310945,30,subprocess
2026-04-06T14:59:01Z,baseline,46.08,26,11.1426,0.241811,30,subprocess
2026-04-06T14:59:04Z,treatment,41.78,25,12.3834,0.296397,30,subprocess
2026-04-06T14:59:31Z,baseline,40.65,25,12.5378,0.308433,30,subprocess
2026-04-06T14:59:34Z,treatment,40.56,26,12.2862,0.302913,30,subprocess
2026-04-06T15:00:01Z,baseline,42.67,26,10.2275,0.239688,30,subprocess
2026-04-06T15:00:04Z,treatment,40.54,26,12.2219,0.301478,30,subprocess
2026-04-06T15:00:32Z,baseline,39.38,27,12.3782,0.314327,30,subprocess
2026-04-06T15:00:35Z,treatment,39.34,26,12.4258,0.315856,30,subprocess
2026-04-06T15:01:03Z,baseline,40.84,24,12.0108,0.294095,30,subprocess
2026-04-06T15:01:06Z,treatment,39.20,25,11.1765,0.285115,30,subprocess
2026-04-06T15:01:33Z,baseline,38.87,26,12.3071,0.316623,30,subprocess
2026-04-06T15:01:36Z,treatment,38.71,23,12.3639,0.319398,30,subprocess
2026-04-06T15:02:05Z,baseline,39.05,24,11.7533,0.300980,30,subprocess
2026-04-06T15:02:07Z,treatment,38.51,26,11.4986,0.298587,30,subprocess
2026-04-06T15:02:35Z,baseline,38.51,26,12.0790,0.313660,30,subprocess
2026-04-06T15:02:38Z,treatment,38.51,26,12.2427,0.317910,30,subprocess
2026-04-06T15:03:06Z,baseline,38.39,27,12.4927,0.325415,30,subprocess
2026-04-06T15:03:09Z,treatment,38.58,27,11.7066,0.303438,30,subprocess
2026-04-06T15:03:37Z,baseline,38.33,26,12.4521,0.324866,30,subprocess
2026-04-06T15:03:40Z,treatment,38.51,25,12.0160,0.312022,30,subprocess
2026-04-06T15:04:07Z,baseline,38.41,25,12.4306,0.323629,30,subprocess
2026-04-06T15:04:10Z,treatment,38.21,25,12.3642,0.323585,30,subprocess
2026-04-06T15:04:37Z,baseline,38.07,25,12.4542,0.327139,30,subprocess
2026-04-06T15:04:40Z,treatment,38.13,24,12.3872,0.324866,30,subprocess
2026-04-06T15:05:09Z,baseline,38.60,26,10.7142,0.277569,30,subprocess
2026-04-06T15:05:12Z,treatment,38.54,25,10.7221,0.278208,30,subprocess
2026-04-06T15:05:40Z,baseline,38.16,26,12.3901,0.324688,30,subprocess
2026-04-06T15:05:42Z,treatment,38.37,26,12.4458,0.324363,30,subprocess
2026-04-06T15:06:12Z,baseline,39.44,26,9.6278,0.244113,30,subprocess
2026-04-06T15:06:15Z,treatment,39.54,25,10.4740,0.264895,30,subprocess
2026-04-06T15:06:44Z,baseline,39.11,24,11.8129,0.302044,30,subprocess
2026-04-06T15:06:46Z,treatment,39.31,28,12.0407,0.306301,30,subprocess
2026-04-06T15:07:15Z,baseline,40.98,26,10.9168,0.266394,30,subprocess
2026-04-06T15:07:18Z,treatment,39.44,26,11.7177,0.297101,30,subprocess
2026-04-06T15:07:46Z,baseline,39.75,27,11.8504,0.298124,30,subprocess
2026-04-06T15:07:49Z,treatment,39.78,27,11.8223,0.297192,30,subprocess
2026-04-06T15:08:17Z,baseline,39.63,23,12.2537,0.309202,30,subprocess
2026-04-06T15:08:19Z,treatment,40.18,26,11.6192,0.289178,30,subprocess
2026-04-06T15:08:48Z,baseline,41.09,27,10.2428,0.249277,30,subprocess
2026-04-06T15:08:52Z,treatment,40.56,25,10.5135,0.259208,30,subprocess
2026-04-06T15:09:20Z,baseline,40.37,24,10.4646,0.259218,30,subprocess
2026-04-06T15:09:23Z,treatment,40.19,26,11.9039,0.296190,30,subprocess
2026-04-06T15:09:51Z,baseline,40.65,23,10.9084,0.268351,30,subprocess
2026-04-06T15:09:54Z,treatment,40.17,25,12.1052,0.301349,30,subprocess
2026-04-06T15:10:21Z,baseline,40.33,26,12.4191,0.307937,30,subprocess
2026-04-06T15:10:24Z,treatment,40.50,25,12.2507,0.302488,30,subprocess
2026-04-06T15:10:52Z,baseline,40.18,26,12.4443,0.309714,30,subprocess
2026-04-06T15:10:54Z,treatment,40.35,22,12.3074,0.305016,30,subprocess
2026-04-06T15:11:22Z,baseline,40.37,27,12.3571,0.306097,30,subprocess
2026-04-06T15:11:25Z,treatment,40.41,27,12.3504,0.305628,30,subprocess
2026-04-06T15:11:52Z,baseline,40.31,26,12.3540,0.306474,30,subprocess
2026-04-06T15:11:55Z,treatment,40.61,24,12.1631,0.299509,30,subprocess
2026-04-06T15:12:22Z,baseline,40.50,29,12.3335,0.304532,30,subprocess
2026-04-06T15:12:25Z,treatment,40.61,25,12.2642,0.302000,30,subprocess
2026-04-06T15:12:52Z,baseline,40.67,25,12.2968,0.302355,30,subprocess
2026-04-06T15:12:55Z,treatment,40.59,27,12.3662,0.304661,30,subprocess
2026-04-06T15:13:23Z,baseline,41.00,24,12.3807,0.301969,30,subprocess
2026-04-06T15:13:25Z,treatment,40.59,26,12.4063,0.305648,30,subprocess
2026-04-06T15:13:53Z,baseline,39.83,25,12.3691,0.310548,30,subprocess
2026-04-06T15:13:55Z,treatment,39.95,24,12.3108,0.308156,30,subprocess
2026-04-06T15:14:23Z,baseline,39.18,25,12.1417,0.309895,30,subprocess
2026-04-06T15:14:26Z,treatment,39.25,26,12.3355,0.314280,30,subprocess
2026-04-06T15:14:53Z,baseline,38.75,26,12.3978,0.319944,30,subprocess
2026-04-06T15:14:56Z,treatment,39.28,26,11.5049,0.292894,30,subprocess
2026-04-06T15:15:24Z,baseline,39.13,23,11.7434,0.300112,30,subprocess
2026-04-06T15:15:27Z,treatment,39.26,24,11.1335,0.283584,30,subprocess
2026-04-06T15:15:55Z,baseline,38.06,26,11.8974,0.312595,30,subprocess
2026-04-06T15:15:57Z,treatment,38.44,26,9.4649,0.246226,30,subprocess
2026-04-06T15:16:27Z,baseline,38.88,26,9.8223,0.252631,30,subprocess
2026-04-06T15:16:30Z,treatment,39.28,24,9.6885,0.246653,30,subprocess
2026-04-06T15:16:59Z,baseline,37.72,25,11.5555,0.306350,30,subprocess
2026-04-06T15:17:01Z,treatment,37.96,22,10.9821,0.289306,30,subprocess
2026-04-06T15:17:29Z,baseline,37.59,24,12.3188,0.327715,30,subprocess
2026-04-06T15:17:32Z,treatment,37.50,23,11.9376,0.318337,30,subprocess
2026-04-06T15:18:00Z,baseline,38.73,29,11.2301,0.289958,30,subprocess
2026-04-06T15:18:03Z,treatment,40.87,23,11.7638,0.287835,30,subprocess
2026-04-06T15:18:30Z,baseline,37.31,24,12.6191,0.338224,30,subprocess
2026-04-06T15:18:33Z,treatment,37.50,24,12.4578,0.332207,30,subprocess
2026-04-06T15:19:01Z,baseline,41.62,28,11.5318,0.277073,30,subprocess
2026-04-06T15:19:03Z,treatment,38.31,25,12.4751,0.325635,30,subprocess
2026-04-06T15:19:31Z,baseline,37.68,26,12.3805,0.328570,30,subprocess
2026-04-06T15:19:33Z,treatment,37.86,25,12.4193,0.328033,30,subprocess
2026-04-06T15:20:01Z,baseline,43.13,29,10.1492,0.235317,30,subprocess
2026-04-06T15:20:04Z,treatment,38.70,25,12.1484,0.313911,30,subprocess
2026-04-06T15:20:32Z,baseline,38.25,25,12.4598,0.325746,30,subprocess
2026-04-06T15:20:34Z,treatment,38.36,24,12.4316,0.324077,30,subprocess
2026-04-06T15:21:02Z,baseline,41.83,24,10.7985,0.258153,30,subprocess
2026-04-06T15:21:05Z,treatment,39.71,24,10.6031,0.267014,30,subprocess
2026-04-06T15:21:33Z,baseline,38.70,24,12.8009,0.330773,30,subprocess
2026-04-06T15:21:36Z,treatment,39.12,22,11.2495,0.287563,30,subprocess
2026-04-06T15:22:04Z,baseline,39.66,24,12.4403,0.313675,30,subprocess
2026-04-06T15:22:06Z,treatment,38.99,25,11.4269,0.293072,30,subprocess
2026-04-06T15:22:34Z,baseline,38.84,24,12.6123,0.324725,30,subprocess
2026-04-06T15:22:36Z,treatment,39.29,24,11.4166,0.290572,30,subprocess
2026-04-06T15:23:05Z,baseline,39.63,23,12.4173,0.313332,30,subprocess
2026-04-06T15:23:07Z,treatment,39.37,25,12.2085,0.310097,30,subprocess
2026-04-06T15:23:35Z,baseline,39.73,24,11.5520,0.290763,30,subprocess
2026-04-06T15:23:38Z,treatment,39.61,23,12.5459,0.316736,30,subprocess
2026-04-06T15:24:06Z,baseline,40.72,25,10.7150,0.263140,30,subprocess
2026-04-06T15:24:09Z,treatment,39.64,26,11.8439,0.298787,30,subprocess
2026-04-06T15:24:37Z,baseline,39.80,24,11.1901,0.281159,30,subprocess
2026-04-06T15:24:40Z,treatment,39.83,23,12.3979,0.311272,30,subprocess
2026-04-06T15:25:09Z,baseline,41.34,24,8.7874,0.212564,30,subprocess
2026-04-06T15:25:13Z,treatment,41.18,24,10.3087,0.250334,30,subprocess
2026-04-06T15:25:41Z,baseline,40.84,25,10.6643,0.261123,30,subprocess
2026-04-06T15:25:44Z,treatment,41.67,27,9.9383,0.238499,30,subprocess
2026-04-06T15:26:15Z,baseline,40.34,25,7.5808,0.187922,30,subprocess
2026-04-06T15:26:19Z,treatment,40.79,23,10.3777,0.254419,30,subprocess
2026-04-06T15:26:48Z,baseline,41.10,23,11.0476,0.268799,30,subprocess
2026-04-06T15:26:51Z,treatment,41.05,27,10.1823,0.248046,30,subprocess
2026-04-06T15:27:20Z,baseline,41.79,25,9.2480,0.221298,30,subprocess
2026-04-06T15:27:23Z,treatment,41.55,24,10.5978,0.255062,30,subprocess
2026-04-06T15:27:52Z,baseline,41.28,23,10.2296,0.247810,30,subprocess
2026-04-06T15:27:55Z,treatment,41.65,25,10.6243,0.255084,30,subprocess
2026-04-06T15:28:24Z,baseline,41.35,24,10.9077,0.263790,30,subprocess
2026-04-06T15:28:27Z,treatment,41.32,24,10.9843,0.265836,30,subprocess
2026-04-06T15:28:56Z,baseline,41.49,25,10.6747,0.257283,30,subprocess
2026-04-06T15:28:59Z,treatment,41.17,23,10.3181,0.250621,30,subprocess
2026-04-06T15:29:28Z,baseline,39.97,24,11.1240,0.278308,30,subprocess
2026-04-06T15:29:30Z,treatment,40.22,25,11.2723,0.280267,30,subprocess
2026-04-06T15:29:59Z,baseline,39.77,22,10.9118,0.274372,30,subprocess
2026-04-06T15:30:02Z,treatment,43.18,22,10.7366,0.248647,30,subprocess
2026-04-06T15:30:31Z,baseline,39.49,26,11.1166,0.281503,30,subprocess
2026-04-06T15:30:33Z,treatment,39.45,24,10.9961,0.278736,30,subprocess
2026-04-06T15:31:02Z,baseline,42.03,24,10.6447,0.253263,30,subprocess
2026-04-06T15:31:05Z,treatment,39.56,23,10.8613,0.274554,30,subprocess
2026-04-06T15:31:33Z,baseline,38.49,28,12.8093,0.332796,30,subprocess
2026-04-06T15:31:35Z,treatment,39.01,25,11.9591,0.306564,30,subprocess
2026-04-06T15:32:03Z,baseline,40.40,25,12.6338,0.312717,30,subprocess
2026-04-06T15:32:06Z,treatment,39.08,24,11.5633,0.295888,30,subprocess
2026-04-06T15:32:34Z,baseline,38.52,23,12.6711,0.328947,30,subprocess
2026-04-06T15:32:36Z,treatment,38.94,24,11.3507,0.291492,30,subprocess
2026-04-06T15:33:05Z,baseline,38.89,24,12.8370,0.330086,30,subprocess
2026-04-06T15:33:07Z,treatment,38.38,25,11.8879,0.309742,30,subprocess
2026-04-06T15:33:35Z,baseline,42.15,23,10.6098,0.251716,30,subprocess
2026-04-06T15:33:38Z,treatment,40.57,27,10.6912,0.263525,30,subprocess
2026-04-06T15:34:06Z,baseline,38.86,26,11.8090,0.303886,30,subprocess
2026-04-06T15:34:09Z,treatment,38.37,23,11.9753,0.312100,30,subprocess
2026-04-06T15:34:37Z,baseline,39.53,26,9.4019,0.237841,30,subprocess
2026-04-06T15:34:41Z,treatment,39.01,25,11.1147,0.284920,30,subprocess
2026-04-06T15:35:09Z,baseline,39.76,25,10.6912,0.268893,30,subprocess
2026-04-06T15:35:12Z,treatment,40.19,26,10.8104,0.268983,30,subprocess
2026-04-06T15:35:41Z,baseline,40.72,25,10.6212,0.260835,30,subprocess
2026-04-06T15:35:44Z,treatment,40.06,23,10.4248,0.260230,30,subprocess
2026-04-06T15:36:13Z,baseline,40.10,24,8.1499,0.203241,30,subprocess
2026-04-06T15:36:17Z,treatment,40.71,25,8.8271,0.216828,30,subprocess
2026-04-06T15:36:47Z,baseline,40.20,24,10.1022,0.251298,30,subprocess
2026-04-06T15:36:50Z,treatment,40.42,24,10.5364,0.260673,30,subprocess
2026-04-06T15:37:20Z,baseline,40.37,23,10.6007,0.262589,30,subprocess
2026-04-06T15:37:23Z,treatment,40.97,25,10.0760,0.245935,30,subprocess
2026-04-06T15:38:40Z,baseline,40.94,24,10.4101,0.254276,30,subprocess
2026-04-06T15:38:43Z,treatment,40.88,23,10.6598,0.260759,30,subprocess
2026-04-06T15:39:12Z,baseline,40.69,26,10.9324,0.268675,30,subprocess
2026-04-06T15:39:15Z,treatment,40.67,25,10.9399,0.268993,30,subprocess
2026-04-06T15:39:44Z,baseline,41.24,24,10.7899,0.261637,30,subprocess
2026-04-06T15:39:47Z,treatment,41.01,25,10.4153,0.253970,30,subprocess
2026-04-06T15:40:17Z,baseline,41.18,26,10.2660,0.249296,30,subprocess
2026-04-06T15:40:20Z,treatment,41.85,25,10.2052,0.243853,30,subprocess
2026-04-06T15:40:49Z,baseline,41.14,24,11.0201,0.267869,30,subprocess
2026-04-06T15:40:52Z,treatment,41.05,24,10.8736,0.264886,30,subprocess
2026-04-06T15:41:20Z,baseline,41.33,24,10.8151,0.261676,30,subprocess
2026-04-06T15:41:23Z,treatment,41.11,23,10.8512,0.263956,30,subprocess
2026-04-06T15:41:52Z,baseline,41.16,22,11.0019,0.267296,30,subprocess
2026-04-06T15:41:55Z,treatment,41.57,24,10.9373,0.263105,30,subprocess
2026-04-06T15:42:24Z,baseline,41.39,24,10.8399,0.261895,30,subprocess
2026-04-06T15:42:27Z,treatment,41.27,24,11.0118,0.266824,30,subprocess
2026-04-06T15:42:55Z,baseline,41.32,24,10.7317,0.259722,30,subprocess
2026-04-06T15:42:58Z,treatment,41.60,26,10.5296,0.253115,30,subprocess
2026-04-06T15:43:27Z,baseline,40.37,26,10.8118,0.267817,30,subprocess
2026-04-06T15:43:30Z,treatment,40.71,24,10.2883,0.252722,30,subprocess
2026-04-06T15:43:59Z,baseline,40.60,24,10.4933,0.258457,30,subprocess
2026-04-06T15:44:02Z,treatment,42.06,24,10.7327,0.255175,30,subprocess
2026-04-06T15:44:31Z,baseline,39.47,24,10.3673,0.262664,30,subprocess
2026-04-06T15:44:34Z,treatment,39.61,24,10.7063,0.270293,30,subprocess
2026-04-06T15:45:03Z,baseline,39.23,24,10.8056,0.275443,30,subprocess
2026-04-06T15:45:06Z,treatment,38.96,26,10.7228,0.275227,30,subprocess
2026-04-06T15:45:35Z,baseline,39.00,24,10.4554,0.268086,30,subprocess
2026-04-06T15:45:38Z,treatment,38.98,26,11.1997,0.287318,30,subprocess
2026-04-06T15:46:07Z,baseline,38.93,24,10.8427,0.278517,30,subprocess
2026-04-06T15:46:10Z,treatment,38.32,24,11.7114,0.305621,30,subprocess
2026-04-06T15:46:38Z,baseline,38.46,24,11.9539,0.310813,30,subprocess
2026-04-06T15:46:40Z,treatment,38.52,23,11.8019,0.306384,30,subprocess
2026-04-06T15:47:08Z,baseline,38.76,23,11.5641,0.298352,30,subprocess
2026-04-06T15:47:11Z,treatment,38.00,27,11.1564,0.293588,30,subprocess
2026-04-06T15:47:40Z,baseline,38.08,24,10.9305,0.287041,30,subprocess
2026-04-06T15:47:43Z,treatment,38.47,25,11.1836,0.290710,30,subprocess
2026-04-06T15:48:12Z,baseline,38.42,24,10.5784,0.275336,30,subprocess
2026-04-06T15:48:15Z,treatment,39.12,24,9.4694,0.242061,30,subprocess
2026-04-06T15:48:45Z,baseline,39.00,24,9.5127,0.243916,30,subprocess
2026-04-06T15:48:48Z,treatment,38.22,24,10.7303,0.280752,30,subprocess
2026-04-06T15:49:17Z,baseline,38.88,25,9.5486,0.245592,30,subprocess
2026-04-06T15:49:20Z,treatment,38.82,24,10.7779,0.277637,30,subprocess
2026-04-06T15:49:50Z,baseline,39.31,25,10.2777,0.261454,30,subprocess
2026-04-06T15:49:53Z,treatment,39.38,26,10.7326,0.272540,30,subprocess
2026-04-06T15:50:22Z,baseline,39.15,24,10.7990,0.275836,30,subprocess
2026-04-06T15:50:25Z,treatment,39.25,26,10.3489,0.263666,30,subprocess
2026-04-06T15:50:54Z,baseline,39.99,26,10.6050,0.265190,30,subprocess
2026-04-06T15:50:57Z,treatment,40.02,23,10.6566,0.266281,30,subprocess
2026-04-06T15:51:26Z,baseline,39.72,25,10.3778,0.261273,30,subprocess
2026-04-06T15:51:29Z,treatment,39.84,24,9.7878,0.245679,30,subprocess
2026-04-06T15:51:58Z,baseline,39.67,22,10.8846,0.274379,30,subprocess
2026-04-06T15:52:01Z,treatment,43.14,23,9.3733,0.217276,30,subprocess
2026-04-06T15:52:30Z,baseline,39.79,23,10.9664,0.275607,30,subprocess
2026-04-06T15:52:33Z,treatment,39.59,24,10.9695,0.277078,30,subprocess
2026-04-06T15:53:02Z,baseline,41.15,23,10.7642,0.261584,30,subprocess
2026-04-06T15:53:05Z,treatment,40.25,26,10.9065,0.270970,30,subprocess
2026-04-06T15:53:34Z,baseline,40.43,23,10.3704,0.256503,30,subprocess
2026-04-06T15:53:37Z,treatment,40.49,24,10.8992,0.269184,30,subprocess
2026-04-06T15:54:06Z,baseline,39.82,24,9.5815,0.240621,30,subprocess
2026-04-06T15:54:09Z,treatment,40.33,24,11.7305,0.290864,30,subprocess
2026-04-06T15:54:37Z,baseline,39.97,25,11.9741,0.299578,30,subprocess
2026-04-06T15:54:40Z,treatment,39.93,25,12.0792,0.302510,30,subprocess
2026-04-06T15:55:07Z,baseline,39.66,25,12.4898,0.314921,30,subprocess
2026-04-06T15:55:10Z,treatment,40.24,25,12.1462,0.301844,30,subprocess
2026-04-06T15:55:38Z,baseline,40.79,24,10.4257,0.255596,30,subprocess
2026-04-06T15:55:41Z,treatment,40.56,25,10.8233,0.266847,30,subprocess
2026-04-06T15:56:10Z,baseline,41.17,24,10.3339,0.251005,30,subprocess
2026-04-06T15:56:13Z,treatment,41.93,26,9.0847,0.216663,30,subprocess
2026-04-06T15:56:43Z,baseline,41.48,25,10.6909,0.257736,30,subprocess
2026-04-06T15:56:46Z,treatment,41.38,24,10.0504,0.242880,30,subprocess
2026-04-06T15:57:16Z,baseline,40.90,25,10.8350,0.264914,30,subprocess
2026-04-06T15:57:18Z,treatment,41.05,24,10.5176,0.256214,30,subprocess
2026-04-06T15:57:48Z,baseline,40.39,26,10.6290,0.263160,30,subprocess
2026-04-06T15:57:51Z,treatment,40.47,25,10.6986,0.264359,30,subprocess
2026-04-06T15:58:20Z,baseline,39.54,25,10.6212,0.268619,30,subprocess
2026-04-06T15:58:23Z,treatment,39.33,23,10.8770,0.276557,30,subprocess
2026-04-06T15:58:52Z,baseline,39.88,26,9.9863,0.250409,30,subprocess
2026-04-06T15:58:55Z,treatment,42.48,23,10.8233,0.254786,30,subprocess
2026-04-06T15:59:24Z,baseline,39.22,25,10.7526,0.274162,30,subprocess
2026-04-06T15:59:27Z,treatment,39.12,23,10.7967,0.275988,30,subprocess
2026-04-06T15:59:56Z,baseline,38.82,24,10.1264,0.260856,30,subprocess
2026-04-06T15:59:59Z,treatment,38.66,24,10.5197,0.272109,30,subprocess
2026-04-06T16:00:28Z,baseline,38.20,24,10.9698,0.287167,30,subprocess
2026-04-06T16:00:31Z,treatment,38.42,24,10.9749,0.285655,30,subprocess
2026-04-06T16:01:00Z,baseline,42.70,25,10.1166,0.236923,30,subprocess
2026-04-06T16:01:03Z,treatment,39.22,25,10.3155,0.263017,30,subprocess
2026-04-06T16:01:32Z,baseline,38.59,24,10.8203,0.280391,30,subprocess
2026-04-06T16:01:35Z,treatment,38.26,24,10.8591,0.283825,30,subprocess
2026-04-06T16:02:04Z,baseline,38.86,25,10.9396,0.281513,30,subprocess
2026-04-06T16:02:06Z,treatment,38.47,24,10.8256,0.281404,30,subprocess
2026-04-06T16:02:35Z,baseline,38.19,25,10.9159,0.285832,30,subprocess
2026-04-06T16:02:38Z,treatment,38.33,26,10.8479,0.283014,30,subprocess
2026-04-06T16:03:07Z,baseline,37.90,24,11.0219,0.290815,30,subprocess
2026-04-06T16:03:10Z,treatment,37.88,24,11.0544,0.291828,30,subprocess
2026-04-06T16:03:38Z,baseline,38.33,24,10.7436,0.280293,30,subprocess
2026-04-06T16:03:41Z,treatment,38.44,24,10.9338,0.284439,30,subprocess
2026-04-06T16:04:09Z,baseline,38.29,24,10.9941,0.287126,30,subprocess
2026-04-06T16:04:12Z,treatment,38.48,27,11.8991,0.309229,30,subprocess
2026-04-06T16:04:40Z,baseline,39.00,28,11.4936,0.294708,30,subprocess
2026-04-06T16:04:43Z,treatment,38.33,24,11.9191,0.310959,30,subprocess
2026-04-06T16:05:12Z,baseline,39.62,23,10.3451,0.261108,30,subprocess
2026-04-06T16:05:15Z,treatment,39.73,25,10.4572,0.263208,30,subprocess
2026-04-06T16:05:44Z,baseline,39.75,25,10.4837,0.263742,30,subprocess
2026-04-06T16:05:47Z,treatment,39.62,24,10.9562,0.276533,30,subprocess
2026-04-06T16:06:16Z,baseline,41.06,25,10.0488,0.244736,30,subprocess
2026-04-06T16:06:19Z,treatment,40.94,24,9.4492,0.230805,30,subprocess
2026-04-06T16:06:48Z,baseline,40.60,25,10.5719,0.260392,30,subprocess
2026-04-06T16:06:51Z,treatment,39.99,25,10.7354,0.268453,30,subprocess
2026-04-06T16:07:20Z,baseline,39.55,23,11.7205,0.296346,30,subprocess
2026-04-06T16:07:23Z,treatment,39.34,23,12.1553,0.308981,30,subprocess
2026-04-06T16:07:51Z,baseline,39.41,25,12.2061,0.309721,30,subprocess
2026-04-06T16:07:54Z,treatment,39.60,26,11.9431,0.301593,30,subprocess
2026-04-06T16:08:21Z,baseline,39.51,24,12.3955,0.313732,30,subprocess
2026-04-06T16:08:24Z,treatment,39.68,24,12.2605,0.308983,30,subprocess
2026-04-06T16:08:52Z,baseline,39.61,24,12.3745,0.312408,30,subprocess
2026-04-06T16:08:54Z,treatment,39.61,24,12.1654,0.307129,30,subprocess
2026-04-06T16:09:22Z,baseline,39.20,26,12.4353,0.317228,30,subprocess
2026-04-06T16:09:24Z,treatment,39.91,24,12.0171,0.301104,30,subprocess
2026-04-06T16:09:52Z,baseline,39.54,24,11.8156,0.298826,30,subprocess
2026-04-06T16:09:55Z,treatment,39.64,24,11.6916,0.294945,30,subprocess
2026-04-06T16:10:22Z,baseline,39.70,24,12.3726,0.311653,30,subprocess
2026-04-06T16:10:25Z,treatment,39.79,26,12.1653,0.305737,30,subprocess
2026-04-06T16:10:53Z,baseline,40.07,26,11.6022,0.289549,30,subprocess
2026-04-06T16:10:56Z,treatment,40.03,25,11.4994,0.287270,30,subprocess
2026-04-06T16:11:23Z,baseline,40.32,25,11.3648,0.281865,30,subprocess
2026-04-06T16:11:26Z,treatment,40.04,24,12.0398,0.300694,30,subprocess
2026-04-06T16:11:55Z,baseline,42.14,26,10.3609,0.245869,30,subprocess
2026-04-06T16:11:58Z,treatment,42.22,24,10.4126,0.246627,30,subprocess
2026-04-06T16:12:26Z,baseline,40.61,26,12.0037,0.295586,30,subprocess
2026-04-06T16:12:28Z,treatment,40.95,26,11.8004,0.288166,30,subprocess
2026-04-06T16:12:57Z,baseline,39.54,25,12.0588,0.304977,30,subprocess
2026-04-06T16:13:00Z,treatment,44.05,28,10.4024,0.236151,30,subprocess
2026-04-06T16:13:28Z,baseline,39.44,24,11.5884,0.293822,30,subprocess
2026-04-06T16:13:31Z,treatment,39.38,26,11.1699,0.283644,30,subprocess
2026-04-06T16:13:59Z,baseline,39.73,26,10.8329,0.272663,30,subprocess
2026-04-06T16:14:02Z,treatment,42.35,26,11.6299,0.274614,30,subprocess
2026-04-06T16:14:30Z,baseline,38.99,28,11.9198,0.305714,30,subprocess
2026-04-06T16:14:33Z,treatment,38.68,27,12.1392,0.313836,30,subprocess
2026-04-06T16:15:01Z,baseline,38.95,28,11.7258,0.301047,30,subprocess
2026-04-06T16:15:04Z,treatment,39.08,26,11.4738,0.293597,30,subprocess
2026-04-06T16:15:32Z,baseline,38.79,25,11.7961,0.304102,30,subprocess
2026-04-06T16:15:35Z,treatment,38.72,24,12.1602,0.314055,30,subprocess
2026-04-06T16:16:03Z,baseline,40.49,26,10.0661,0.248608,30,subprocess
2026-04-06T16:16:06Z,treatment,39.86,26,10.2763,0.257810,30,subprocess
2026-04-06T16:16:34Z,baseline,39.34,26,11.0063,0.279773,30,subprocess
2026-04-06T16:16:37Z,treatment,38.86,25,10.6167,0.273204,30,subprocess
2026-04-06T16:17:06Z,baseline,38.62,26,11.1555,0.288854,30,subprocess
2026-04-06T16:17:09Z,treatment,38.80,23,11.2464,0.289856,30,subprocess
2026-04-06T16:17:37Z,baseline,38.36,25,11.5339,0.300674,30,subprocess
2026-04-06T16:17:40Z,treatment,39.08,26,11.0550,0.282881,30,subprocess
2026-04-06T16:18:09Z,baseline,43.92,31,9.7308,0.221556,30,subprocess
2026-04-06T16:18:13Z,treatment,43.92,30,8.9047,0.202749,30,subprocess
2026-04-06T16:18:43Z,baseline,43.99,31,10.1026,0.229656,30,subprocess
2026-04-06T16:18:46Z,treatment,44.54,30,9.3172,0.209188,30,subprocess
2026-04-06T16:19:17Z,baseline,45.40,33,7.6879,0.169337,30,subprocess
2026-04-06T16:19:21Z,treatment,45.21,30,9.2025,0.203549,30,subprocess
2026-04-06T16:19:53Z,baseline,40.28,26,10.7301,0.266389,30,subprocess
2026-04-06T16:19:56Z,treatment,40.33,26,10.5170,0.260774,30,subprocess
2026-04-06T16:20:25Z,baseline,40.75,28,10.4042,0.255317,30,subprocess
2026-04-06T16:20:28Z,treatment,40.47,25,10.5946,0.261790,30,subprocess
2026-04-06T16:20:57Z,baseline,40.16,27,11.9749,0.298180,30,subprocess
2026-04-06T16:20:59Z,treatment,44.97,31,10.0109,0.222613,30,subprocess
2026-04-06T16:21:28Z,baseline,40.43,27,11.6850,0.289017,30,subprocess
2026-04-06T16:21:30Z,treatment,40.18,25,11.8693,0.295404,30,subprocess
2026-04-06T16:21:58Z,baseline,40.21,27,11.9917,0.298227,30,subprocess
2026-04-06T16:22:01Z,treatment,43.72,26,10.6410,0.243390,30,subprocess
2026-04-06T16:22:29Z,baseline,40.09,26,12.3440,0.307908,30,subprocess
2026-04-06T16:22:32Z,treatment,41.15,24,11.5527,0.280745,30,subprocess
2026-04-06T16:23:01Z,baseline,44.84,25,9.6348,0.214871,30,subprocess
2026-04-06T16:23:04Z,treatment,41.97,24,10.0718,0.239976,30,subprocess
2026-04-06T16:23:33Z,baseline,43.72,29,10.2971,0.235525,30,subprocess
2026-04-06T16:23:36Z,treatment,43.64,29,10.2276,0.234363,30,subprocess
2026-04-06T16:24:06Z,baseline,41.44,26,10.7053,0.258333,30,subprocess
